parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
log_lik[1998],-1.319711652552394,0.0014175480986841089,0.083201052692086,-1.491157302460177,-1.3733861377312802,-1.3176934145717436,-1.2623569008114348,-1.1632084721221323,3444.9429545518046,0.9999382549015702
log_lik[1999],-1.1656698753639494,0.0019682460626527882,0.1003218795963508,-1.365596767568525,-1.2338575489251684,-1.1650623057811718,-1.0987172205353364,-0.9672421663054365,2597.9604662859238,1.001384168593099
log_lik[2000],-1.423914665345428,0.0015280441644659219,0.08972996920869716,-1.6090977983066304,-1.4818316719700437,-1.4227420128998434,-1.3618295394404882,-1.2603935661087005,3448.285564772698,1.0000316550471684
log_lik[2001],-0.5437731578654914,3.218339227380219e-4,0.022006143960078158,-0.589549052448028,-0.5578113584462455,-0.5425686718164036,-0.5287986044102889,-0.5036260627335254,4675.4590963841665,0.9993395818988059
log_lik[2002],-0.5460242157778566,3.0582100640986093e-4,0.021105962886564092,-0.5901704735965102,-0.559127801509528,-0.5451013162798379,-0.5313188551886974,-0.5072700722675487,4762.946616280544,0.9997979105142822
log_lik[2003],-0.5426158320815475,3.410410880513205e-4,0.022710267279504252,-0.5910816790535213,-0.5568652040833273,-0.5409395555638459,-0.5268823600329096,-0.5020755074963502,4434.36135327622,0.9995908512040199
log_lik[2004],-1.2260626085177213,0.0012000442237765881,0.0823252011594158,-1.3920260057286153,-1.279421011554916,-1.2240656796181033,-1.1711311744643116,-1.0679202291498893,4706.20780115031,1.0000165310041282
log_lik[2005],-1.3154783838915207,0.0019562121066015042,0.1044749384118942,-1.5250053972424689,-1.3837006340783973,-1.3135632297867934,-1.2444796206901052,-1.1167841580555398,2852.2813544049714,1.001388358684021
log_lik[2006],-0.5333795273817094,2.983631470599877e-4,0.01995855720557885,-0.5745123641051847,-0.5460443294241704,-0.5325118110270561,-0.5198374871598623,-0.49648756944420286,4474.741251486952,0.9996223749022976
log_lik[2007],-0.5344170342222678,3.0254063177614487e-4,0.019943341610458357,-0.5750477052942797,-0.5478673196208598,-0.533511032069396,-0.5205297255590725,-0.49739836176896973,4345.386770237467,0.9997877861709467
log_lik[2008],-0.6051943664420526,6.75576957085397e-4,0.0443486246760035,-0.7049355144506864,-0.6319434184684924,-0.6003180563263646,-0.5739764685789556,-0.5312821190863857,4309.338965674682,1.0000425816800045
log_lik[2009],-0.5628933216765419,3.6637681342827e-4,0.024897697747264833,-0.6180906243665414,-0.5784626450067527,-0.5612553509628329,-0.5454034414497216,-0.5188490185442844,4618.090279108339,0.9998696173011475
log_lik[2010],-0.9656865492435135,0.0010510125437440344,0.08256527255056333,-1.1356751529709281,-1.019970231033511,-0.964357675006329,-0.9092524279812857,-0.8067921493082658,6171.333822011477,0.9996161129739394
log_lik[2011],-1.7931616216211583,0.0017642793147638106,0.12481726580845323,-2.0457476466355864,-1.873789095076788,-1.7911915194307335,-1.7088630471928679,-1.5557185717809359,5005.121738725335,1.0000029705236828
log_lik[2012],-0.5520868179273699,4.658108050532255e-4,0.026721985149138355,-0.61014568644952,-0.5684048773555425,-0.5497192228809652,-0.5334574072430356,-0.506511955053225,3290.927539405067,0.9997972628460918
log_lik[2013],-1.2192341247826104,0.001248927109238827,0.0827977314102087,-1.3824533098134313,-1.2734550872605093,-1.2195499924234314,-1.1631880144216784,-1.056526947308119,4395.03856528076,0.9993083828603995
log_lik[2014],-0.6183905895417803,7.502797031451708e-4,0.051687995174710864,-0.7343232243840496,-0.6494312786404012,-0.612746608267871,-0.5808954395030042,-0.5365164215145424,4746.057321135602,1.000701746778034
log_lik[2015],-1.2753137975087132,0.0016395763093065268,0.11503001766505098,-1.5088680774965197,-1.349850624543784,-1.2721487275119916,-1.1952574136932963,-1.0626897531478352,4922.198277183311,1.0003706480360857
log_lik[2016],-0.5348639530198908,3.6013040833969545e-4,0.021378254384201097,-0.5801926460457336,-0.5482015298094558,-0.5333111243720401,-0.5201012708064414,-0.49627879168464883,3523.9106982990675,0.9992585408263859
log_lik[2017],-0.5294472628927935,2.7816392772680776e-4,0.018458562625619814,-0.5658927474394699,-0.5417679688645524,-0.5285801333055024,-0.5170174084594849,-0.49461376966318293,4403.460841153115,0.9997028386827266
log_lik[2018],-1.4624955448444605,0.0021087869643990754,0.11052357548494329,-1.6817986952265371,-1.536992854687781,-1.4620665055046178,-1.3881740725254628,-1.2443757540704021,2746.910032702533,1.0013631525872728
log_lik[2019],-1.2487031252231962,0.003310308876925707,0.13435437674947423,-1.5124819692445568,-1.3402023559346203,-1.2448008627316347,-1.1588533817057052,-0.9880188768657072,1647.2768686016227,1.0005769309360868
log_lik[2020],-1.9410756271530125,0.00180596489938636,0.09934882306677653,-2.1355478628076656,-2.008206643646536,-1.9410463512496339,-1.8734857103545641,-1.749887285855069,3026.2642186749003,1.0006589938059134
log_lik[2021],-1.3049933403233174,0.0032189712993692635,0.12998916483641595,-1.5622864693227598,-1.3908507150978824,-1.3040331264076903,-1.2159408512127183,-1.0549929313307542,1630.722629601308,1.000599613620176
log_lik[2022],-0.6463207916217351,5.937326311285362e-4,0.03914273607854287,-0.7289707613856026,-0.6716651185274544,-0.6440414418888218,-0.6191082096007323,-0.5760328724076101,4346.308237361225,0.9994160263555458
log_lik[2023],-0.5349252385665028,3.1750414994700677e-4,0.02047103734642148,-0.5782383430026533,-0.5480416000895767,-0.5338541923204009,-0.5208322041146187,-0.4971086264202293,4157.008274296703,0.999855856256568
log_lik[2024],-1.0863579373857573,0.0012423319182355305,0.09122202373060308,-1.2676812164064009,-1.1454747512599597,-1.0843738614539091,-1.0241630655567007,-0.9126957454916359,5391.680125216095,0.9994565386373149
log_lik[2025],-1.4965915581448952,0.0015046521395984762,0.110474312018244,-1.7145764457998,-1.5728144003554383,-1.4947762181372033,-1.4188311944103056,-1.2816181445549857,5390.764965913462,0.9999105918882176
log_lik[2026],-1.3820378981679404,0.0022170981986272993,0.11430404868312104,-1.6103094852931823,-1.4591979566904214,-1.3832363868995652,-1.3035609210011228,-1.1668230346762989,2657.9901598963015,1.001298775449127
log_lik[2027],-1.8698405606216277,0.0019061547023864417,0.118827863151809,-2.109198168529154,-1.9463297595362286,-1.8679485637945368,-1.7871451462558634,-1.646527368607375,3886.1564911407295,0.999784469304009
log_lik[2028],-2.4097229397852185,0.0018679411097009973,0.13132115256058885,-2.671033249627881,-2.497751553133177,-2.4082859068692084,-2.320551748411215,-2.1603118446057743,4942.458269184438,0.9996990445194912
log_lik[2029],-1.6432534136474166,0.0014136710330137738,0.09547443469892544,-1.834764323385022,-1.7077280743336303,-1.6394307728857953,-1.5781338258790152,-1.4618751708621964,4561.182747584036,1.000173180812816
log_lik[2030],-1.5051346783391855,0.0022042708192724146,0.1284842885602788,-1.7638182807027702,-1.5910041848957528,-1.5034546247774807,-1.4154338479464845,-1.2606254452533068,3397.583551219272,0.9993721562568778
log_lik[2031],-2.1183306704132567,0.0016745608497439166,0.12112762714421131,-2.366026899139641,-2.1990185845121495,-2.1181205587406784,-2.0348817246337614,-1.8900740299451861,5232.202600478034,1.000258916562488
log_lik[2032],-1.3478603179163182,0.0036585300504232364,0.1513474357111274,-1.652709746815891,-1.450560757585933,-1.344463412196434,-1.243353281188043,-1.06469451222845,1711.3422836157727,1.001346800648441
log_lik[2033],-0.5709329102005992,4.2031481127151695e-4,0.02993094220127955,-0.6346908045690163,-0.5897846298926576,-0.5688159408439362,-0.5502449695841083,-0.517495923528337,5070.974051411383,0.9992957703224508
log_lik[2034],-1.6243801644219709,0.001450877950616767,0.11023249469918432,-1.8514871541058837,-1.695928799927635,-1.62406332782514,-1.5485382275731414,-1.4143729214363074,5772.414527015929,0.9994139874059221
log_lik[2035],-1.5695489018665125,0.0015870810446950078,0.11489390771075367,-1.7944043156941345,-1.6479145372797466,-1.5674711861231503,-1.4888063991383014,-1.3458031300241513,5240.778346151839,0.9999230386537672
log_lik[2036],-0.5353817317487012,3.062459036120693e-4,0.020509367917288353,-0.5770591496134788,-0.5487561769915266,-0.5345574156566726,-0.5213838895836673,-0.4972532670501614,4485.015780648203,0.9993555509553813
log_lik[2037],-1.3166903094049127,0.0015248492684249591,0.1017683255856685,-1.5230735888795695,-1.3832342410018905,-1.3148062520424713,-1.246182130099807,-1.1244280990347937,4454.217569282083,0.9996690331575988
log_lik[2038],-2.101069960857018,0.004252061905287428,0.17214213543015544,-2.4496506340340196,-2.212786320884275,-2.095299009479189,-1.984317751144513,-1.7632013399273914,1638.9858898915725,1.0001305434556111
log_lik[2039],-1.0463529140279622,0.0012887721768079837,0.0779882275457568,-1.2056960790541607,-1.0982260755991133,-1.0446893478323698,-0.9931119261962776,-0.8964420305497937,3661.894239902023,0.9999307419871316
log_lik[2040],-1.4445981166840953,0.0012775000263268825,0.09780561283007246,-1.6366899670775679,-1.5116459944211542,-1.4425123889676934,-1.377022378316593,-1.257593576475749,5861.458868061268,0.9992229498234466
log_lik[2041],-1.3850653008762852,0.00139050465981733,0.09855675194140334,-1.58222502190913,-1.4508497171164751,-1.3836584416624993,-1.3183354577591204,-1.1954049770392763,5023.748245235724,0.9996462693845867
log_lik[2042],-0.5349533080310627,3.2638611609821873e-4,0.02131244698219635,-0.5803950128205981,-0.5478356806303569,-0.5339950688651913,-0.5203599238142517,-0.4964735705772226,4263.863364352508,0.999626870102621
log_lik[2043],-0.6057502903224797,4.778858114368964e-4,0.035418566771766816,-0.6849623219878902,-0.6277019683172858,-0.603045328608067,-0.5811856112036657,-0.5421151210691831,5493.051791419773,0.9997018036402989
log_lik[2044],-0.5303212323690263,2.822278809179625e-4,0.018749650794837314,-0.5671948866913264,-0.5428065052825433,-0.5296283754752148,-0.5175663351479234,-0.4950564002777527,4413.534617401507,1.0001442798214608
log_lik[2045],-0.5470866274148389,3.3065868551668465e-4,0.02177857220130782,-0.5916741668858276,-0.5616475993841481,-0.5461567303497068,-0.532117347789991,-0.50616956674796,4338.093800425434,0.9993298727165649
log_lik[2046],-2.2982224037361734,0.0017463375980273706,0.11704052442143835,-2.5365037667247172,-2.3748612898609434,-2.2961751776520156,-2.2180251791277907,-2.073888750518308,4491.755512803439,1.0004022046075522
log_lik[2047],-0.5367004974729942,2.970025251676532e-4,0.0197031481671077,-0.5765530063323044,-0.5497233835240101,-0.5359413742575656,-0.523327651795966,-0.49962574584933356,4400.995889251376,0.9995688786267458
log_lik[2048],-0.5415765366673528,3.221243617572112e-4,0.02209092405309989,-0.5878830939429874,-0.55587189615817445,-0.5406167083796651,-0.5264441579417649,-0.5004033690275275,4703.061122777893,0.9995679231327577
log_lik[2049],-0.602301857978114,4.877002568035365e-4,0.03453987096222715,-0.6756172828601664,-0.6239868814925497,-0.5995363166101939,-0.5778018237873821,-0.5429725252452855,5015.745046882898,0.99966833471609
log_lik[2050],-1.201363461246368,0.0020950619629710497,0.10762951759684776,-1.4205557753811309,-1.2725257329733082,-1.1990059733497374,-1.1282278311007599,-0.9963057641285857,2639.1801940610267,0.9998402679611325
log_lik[2051],-0.5463481610405526,3.485546102279112e-4,0.02423878621018799,-0.5988128495769003,-0.5610764142194338,-0.5446706257282947,-0.5296048731894294,-0.5043172865892384,4835.930753843714,0.9994613337396131
log_lik[2052],-1.1243192178413126,0.0016158883265230265,0.12050649238468891,-1.3720576437901304,-1.2052099096925488,-1.1202018773447926,-1.0416689293368222,-0.8978668330064767,5561.580195602782,0.9999555201583742
log_lik[2053],-1.0863813413593804,0.0013238584165886286,0.08621577715983197,-1.2647303666134362,-1.1427401811016236,-1.0829712283789643,-1.0294800261900887,-0.9209948441952196,4241.216213349099,0.999358894555559
log_lik[2054],-0.5872905890487843,4.288830427355018e-4,0.028194568476644186,-0.646525642146275,-0.6052332025705511,-0.5864811148602611,-0.567993516901942,-0.5361068032255968,4321.6854435656805,0.9992955240539775
log_lik[2055],-0.542386731382616,5.091448986931926e-4,0.024772344657367107,-0.5987100627888617,-0.5568730788439871,-0.5399666060328235,-0.525112473609197,-0.5003563205080527,2367.289838340074,1.0005720881208824
log_lik[2056],-0.637821779401981,5.682357685095618e-4,0.0374483787255103,-0.7164824451642381,-0.6618708268453756,-0.6356388675815243,-0.6116973030004147,-0.5703604904107981,4343.190766390648,0.999396549202368
log_lik[2057],-0.6045802974522902,4.614497722456013e-4,0.0331000823882825,-0.6782588938617587,-0.6254315742197951,-0.6025649404166005,-0.5808820305963261,-0.5478285220238577,5145.283128403342,0.9998113259782869
log_lik[2058],-1.3324880447908938,0.001387300562484681,0.10429632689299505,-1.5371198835878968,-1.4023871753274282,-1.3290230965382108,-1.259543382960305,-1.134066598657301,5651.931669737433,0.9998911815894345
log_lik[2059],-0.9880640718808362,0.001004746518629995,0.07740621568600467,-1.1452010465849418,-1.0403150122844487,-0.9869840103495097,-0.9337048474080449,-0.8394613969629833,5935.245007087861,0.9996695615782157
log_lik[2060],-0.5567361508562836,3.8737390838857095e-4,0.025969541103264118,-0.6120246334728751,-0.5726674733694934,-0.5553224807247864,-0.5385657791143568,-0.5094510459824338,4494.359621856226,0.9992999359618575
log_lik[2061],-0.5905332840614653,4.23766229561444e-4,0.02886555310521367,-0.652491808680628,-0.6084293048577942,-0.5884304738223751,-0.5705836101180604,-0.5402781025470602,4639.883525259444,0.9995788548079579
log_lik[2062],-1.2168972763060562,0.0013369008859363423,0.08139438174031409,-1.3769993165746428,-1.2715609564060715,-1.2151523269966429,-1.161718362943195,-1.0627472507457845,3706.7255807664205,1.00034469026426
log_lik[2063],-0.5294133623086208,2.736920043148134e-4,0.018431249244044497,-0.5669785411067856,-0.5415099874660357,-0.5288063042473652,-0.5169599169026723,-0.49424034385644117,4535.083879884965,0.9998857998637762
log_lik[2064],-0.6541246481303841,6.454518365671202e-4,0.05020109640400952,-0.7615738565938125,-0.6854008079819102,-0.650423315031783,-0.6171282661131356,-0.567636724288744,6049.210856702032,0.999631560505073
log_lik[2065],-0.5702176966729149,3.631268062447744e-4,0.026449887165872307,-0.6261715150489938,-0.5870941289255277,-0.5690421512493483,-0.5517248434703267,-0.5220077611992433,5305.557521673888,0.9998852919947077
log_lik[2066],-0.5306360156122902,2.8007217756459754e-4,0.018819313566427937,-0.5685615240959206,-0.5429052380596662,-0.530345339280855,-0.5179504364970176,-0.4950034450065741,4515.102572568912,1.0000212586728259
log_lik[2067],-0.5560102922424394,3.545550390554122e-4,0.02319279018797498,-0.6039839062273014,-0.5711864157864197,-0.5550554771023568,-0.5401312024798025,-0.513491052914182,4278.964409144437,0.9995494728915922
log_lik[2068],-0.5856126918267441,4.852416041339125e-4,0.03730904195397773,-0.6682727516001832,-0.608402310711766,-0.5815499133518613,-0.559003654759727,-0.5226330360257463,5911.6965663675965,1.0001258459183742
log_lik[2069],-0.6741526422286503,6.072601604751936e-4,0.04395224817619575,-0.768325440643484,-0.7019001730250296,-0.671203435097097,-0.6428047833653869,-0.5946577662994467,5238.568276545862,1.0002484049753564
log_lik[2070],-0.6132089421093508,4.7776726504674007e-4,0.032264248097690046,-0.6823478892767292,-0.6342478624565857,-0.6118623692671736,-0.5906770226772159,-0.5546896176656546,4560.477495029856,0.9992829437798737
log_lik[2071],-0.5548126455337895,3.4907142639952886e-4,0.02354098009694778,-0.6048425448290892,-0.5697360057616042,-0.5535410417398656,-0.5386025601579231,-0.5123709985504602,4548.000240714023,0.999680865244284
log_lik[2072],-0.6421927974673765,6.121479014848326e-4,0.04251240449751565,-0.7341245933707355,-0.6682430580803795,-0.6388500917225192,-0.6116825145297518,-0.5684396740828073,4823.014955316312,1.0003448167188134
log_lik[2073],-0.6180123160702253,4.8655289036620244e-4,0.033138385788177877,-0.6883973827718411,-0.6383219102786453,-0.6160635671634764,-0.594964631821782,-0.5602801103747901,4638.767283621882,0.9995834756090083
log_lik[2074],-0.9895343775980173,0.001319579480173272,0.10919011529301363,-1.2122183200914665,-1.0610698155987668,-0.9849728949133225,-0.9130290811320287,-0.785382467631462,6846.924548426195,1.0001899415819588
log_lik[2075],-0.5745535355065864,4.003033537071694e-4,0.02656373022845928,-0.6312490674027481,-0.5921057652191272,-0.5726443816446984,-0.5558114345708997,-0.5264663895319627,4403.5168743045515,0.9994101275870056
log_lik[2076],-0.584587386247164,4.2118079634327057e-4,0.028346890063131475,-0.644373504160688,-0.6033097718187963,-0.5828479333273073,-0.5647330561365567,-0.5329630555650948,4529.744600884211,0.9995785658398806
